#,Movie Name,Year of Release,Watch Time,Movie Rating,Description(synopsis),genre,showmax_url
1070,Love And Trust,2021,2h 59m,,"Two brothers take away the innocence of a young girl by raping her, now fate has brought them back together. Will be secret be known?",Drama,https://www.showmax.com/za/stream/movies/love-and-trust/1c42a8bb-b61c-39af-be81-08dda221171a
1071,Love Apart,2021,2h 59m,,What is the length you will go to find true love? The prince of Ojoto kingdom has to become a commoner to find the one who truly love and cares for him.,Drama,https://www.showmax.com/za/stream/movies/love-apart/329694a1-f5c9-3556-9966-7998a913f60a
1072,Love At Bay,2023,1h 31m,,"After countless instances of bullying from Alice, Maya discovers that their single parents have fallen in love. Now, the two girls must navigate their complicated feelings.",Drama,https://www.showmax.com/za/stream/movies/love-at-bay/bdc64715-7d95-3b30-a41f-efa9724e6ef8
1073,Love By Chance,2023,1h 44m,6.2,"In order to match up with the societal demands, a mother lies about her son's love life, but that lie soon turns to reality.",Drama,https://www.showmax.com/za/stream/movies/love-by-chance/6c1440bf-accc-3f9c-a0fb-d541a10ec176
1074,Love Crimes Of Kabul,2011,1h 11m,6.8,"An eye-opening documentary. Follow the intimate and shocking stories of three young women inside Afghanistan's Badam Baugh Women's Prison, where half of the inmates are awaiting trial for 'moral crimes'.",Documentary,https://www.showmax.com/za/stream/movies/love-crimes-of-kabul/c25b112c-bc04-33e0-8bf7-d1c0cd814330
1075,Love Don't Cost A Dime,2022,2h 19m,,"It feels like a brawling love or twist of fate, as a one-night stand changes the destiny of Fiona and Henry. The cost of love.",Drama,https://www.showmax.com/za/stream/movies/love-dont-cost-a-dime/0fd888f3-2d98-337a-989d-a60abf8afee7
1076,Love Everlasting,2023,2h 6m,6.3,"Vivian is a career woman, busy and unable to make her love life blossom as she barely has time for it. She becomes heartbroken by her man and best friend, and that single act changes all.",Drama,https://www.showmax.com/za/stream/movies/love-everlasting/4de75e59-7a58-34fa-b06d-37be697161f8
1077,Love Happens,2023,1h 38m,5.7,"Things go sour in life of a couple when a vindictive ex-girlfriend shows up with vengeance, with the help of her brother.",Drama,https://www.showmax.com/za/stream/movies/love-happens/49cf1652-98d4-386c-a680-0b13ebb2f987
1078,Love Heist,2021,1h 37m,,"Tsholo falls in love with one of the men she's trying to con, she has to decide whether to follow her heart or fulfill her duty. 2021",Drama,https://www.showmax.com/za/stream/movies/love-heist/dc88e1d3-6743-37df-b35c-5e9c4ba96de7
1079,Love Imagined,2022,1h 31m,,"Muna finds herself in an abusive relationship, until she meets a kind and loving man where she experiences happiness and healing, until her past catches up with her.",Drama,https://www.showmax.com/za/stream/movies/love-imagined/af5f793e-5514-3868-b5f9-61a79c4552e6
1080,Love Impossible,2023,1h 21m,4.6,"Under family pressure to marry, a man faces a dilemma when he disguises himself to win over a woman he's secretly admired for a long time.",Drama,https://www.showmax.com/za/stream/movies/love-impossible/9ed5aa2d-b806-36f5-8725-f9fc01e3d03a
1081,Love In Details,2023,1h 36m,,"When a lady accidentally causes her crush's memory loss, her life spirals into a web of lies, especially when she finally meets his mother and uncovers shocking truths.",Drama,https://www.showmax.com/za/stream/movies/love-in-details/6af79903-68d8-34b4-a3ec-24a2e501917a
1082,Love In Taipei,2023,1h 31m,5.8,A heartwarming romantic drama. A young American woman's summer takes an unexpected turn when her parents surprise her with a trip to Taipei for a cultural immersion program. 2023,Comedy,https://www.showmax.com/za/stream/movies/love-in-taipei/af1fbf1e-8e9d-3f3b-b040-bd0251ee7e8e
1083,Love Is A Game,2023,2h 59m,,Gina strikes Yvonne with a farting spell after all the help she has rendered to her. She did all these because she is jealous of her and her relationship.,Drama,https://www.showmax.com/za/stream/movies/love-is-a-game/7f13baa8-5f81-3d8c-9e5d-c08d7693d9e6
1084,Love Lies And Hybrids,2021,1h 17m,5.9,"An M-Net original film about infidelity. Jessica and her lover escape while her fiancé is away, but when he arrives to surprise her, he also finds himself in for a surprise.",Drama,https://www.showmax.com/za/stream/movies/love-lies-and-hybrids/dafb0f4a-bad5-351d-b30a-0963df0cf80d
1085,Love Like That,2023,1h 29m,5.3,"Nelson is shocked when his father asks him to return to the office and work under a girl he can't stand, especially when he was meant to be her boss.",Drama,https://www.showmax.com/za/stream/movies/love-like-that/f7998aaf-65ac-36e5-ab22-beeecc12a6e5
1086,Love Lives On,2023,2h 2m,6.5,"A couple are in shock when they learn their child is not theirs, this news stirs up a new phase, revealing many untold stories.",Drama,https://www.showmax.com/za/stream/movies/love-lives-on/061961e6-f5ca-3af1-bed7-c9d2ca0e768a
1087,Love Me Now,2023,1h 48m,,"Samantha prioritizes her career over her marriage and, in an attempt to make amends, brings home a young woman who becomes a wolf in sheep's clothing, shattering her marriage.",Drama,https://www.showmax.com/za/stream/movies/love-me-now/9b744a7a-a188-303a-a105-b61fde1a2476
1088,Love Never Seen,2023,1h 42m,,"Tony will lose his love, Oluchi, a woman who has done everything for him. This war started when Adam ask her hand in marriage.",Drama,https://www.showmax.com/za/stream/movies/love-never-seen/a106ff1f-4685-3b05-a678-efc25b605fd3
1089,Love Or Law,2022,2h 32m,,"Caught in the web of a notorious criminal's world, Benny, tasked with bringing him down, finds herself unexpectedly pregnant and deeply in love with him.",Drama,https://www.showmax.com/za/stream/movies/love-or-law/5d464030-ded0-3715-94f8-0133a5446b88
1090,Love Or Lust,2023,1h 34m,,"After investing his life savings to support his fiancée through university, she abandons him for a wealthier suitor, influenced by her mother's advice.",Drama,https://www.showmax.com/za/stream/movies/love-or-lust/43eb5aa3-4577-370f-899a-08a0d3d96d81
1091,Love Stuck,2022,1h 36m,5.6,"JB (nerdy, workaholic) has a crush on his neighbor, Becky. Every opportunity to ask her out has failed. Then comes the playboy Max, JB's friend. Who offers to help JB.",Drama,https://www.showmax.com/za/stream/movies/love-stuck/ec1b077e-5bed-3791-a462-8503f7086116
1092,Love Therapy,2022,1h 35m,9.7,A baker strives to capture the love of a therapist with a lie only to find out that she is being used as a case study for his research project.,Drama,https://www.showmax.com/za/stream/movies/love-therapy/3b8ec990-d69a-3540-9472-196173cd6e9e
1093,Love Ticket,2023,2h 4m,,"At the age of nine, Olivia's father sexually assault her and her mother passed away from the agony and grief. She is forced to move out but encounters same fate.",Drama,https://www.showmax.com/za/stream/movies/love-ticket/055501cc-771a-36b2-9340-fe09ca9a1c1d
1094,Love Transfusion,2022,1h 38m,,A woman falls for her friend's spouse after doctors mistakenly transfused blood which was not intended for her and contained mystical love portions.,Drama,https://www.showmax.com/za/stream/movies/love-transfusion/076d91f3-6c7c-3bab-9927-cca7809c227a
1095,Love Tryst,2023,1h 37m,,"Jane escapes her hectic life, finding solace with her neighbour, whom she trusts, only to discover his true, dangerous nature.",Drama,https://www.showmax.com/za/stream/movies/love-tryst/7c369f5d-3123-3ffd-89e9-8ee32de61ef0
1096,Love Unbound,2022,2h 59m,,"With her daughter adding to her troubles and Mmasi making strides in his life, Helen grapples with the weight of her past actions while her future hangs precariously in the balance.",Drama,https://www.showmax.com/za/stream/movies/love-unbound/8f8672a6-6d39-36b7-8f5e-4c37d72cbc4c
1097,Love Within,2023,2h 59m,5.6,"Fred, from a perfect family with two sisters falls in love with Juliet but everything is about to get sour as his sisters will do everything to make them stay apart.",Drama,https://www.showmax.com/za/stream/movies/love-within/66e55d19-b498-3b89-b9c0-091ce575cb9c
1098,Love You Me Single,2023,1h 27m,,"Mabel rejects Richard's proposal but agrees to co-parent. Infertility leads to a sperm donor plan, but Mabel's attraction complicates things.",Drama,https://www.showmax.com/za/stream/movies/love-you-me-single/7513d0a3-0cf1-39d1-ab46-91a34b5b2a01
1099,Love's Antidote,2023,1h 59m,,Kanye and Justin are recently married and in a seemingly good place as a loving couple until something happens that seems to crumble the foundations of their union.,Drama,https://www.showmax.com/za/stream/movies/loves-antidote/164b6f39-0188-3990-bc5a-8f744e4a74f0
1100,Love's Second Chance,2023,2h 23m,5.2,"Molly put her husband up to get close to Hilda, make her fall in love with him and trust him. This would have ended well for Molly, but Eric genuinely falls in love with Hilda.",Drama,https://www.showmax.com/za/stream/movies/loves-second-chance/fc8b21fd-7cc3-3433-9d02-a3162534d597
1101,"Love, Lust And A Murder",2023,1h 25m,,"The murder of Marve, a 28 year old pregnant house wife leads to the unraveling of secrets and lies.",Drama,https://www.showmax.com/za/stream/movies/love-lust-and-a-murder/4c6ed2e2-0c49-3c1a-9dbf-5ea889b7f168
1102,"Love, Pain And Marriage",2022,1h 31m,,Reginald loses his job and struggles to find a new one as a scandal from his previous workplace continues to tarnish his reputation.,Drama,https://www.showmax.com/za/stream/movies/love-pain-and-marriage/e0149275-74e4-3eae-a757-1c799e190ced
1103,"Love, Weddings & Other Disasters",2020,1h 32m,4.8,This warmhearted multi-story rom-com stars Diane Keaton and Jeremy Irons as part of an ensemble of colourful characters seeking love against the backdrop of a wedding.,Comedy,https://www.showmax.com/za/stream/movies/love-weddings-and-other-disasters/2670f641-d5ff-36be-9be4-5794af41a25d
1104,Loving Thokoza,13,1h 37m,,"A love story set in a time of uncertainty, as Charlotte falls for ex-APLA comrade Moscow who is struggling to find his place in this unstable new South Africa.",Drama,https://www.showmax.com/za/stream/movies/loving-thokoza/cf04cc2b-e037-358c-9a39-aca34059437f
1105,Lucky Hearts,2023,1h 29m,5.6,A lighthearted romantic film. A bespoke makeup manufacturer gets her chance at the big time when she teams up with an investment exec to make her products more marketable.,Drama,https://www.showmax.com/za/stream/movies/lucky-hearts/f898bca7-8ccc-3287-b9fd-78ce1250dfa6
1106,Lucy,2014,1h 25m,6.4,Scarlett Johansson (Avengers) stars in this pulsating action film. A woman accidentally absorbs an experimental drug during a black-market deal and is turned into a killing machine.,Action,https://www.showmax.com/za/stream/movies/lucy/472bea88-fdc6-306d-9d62-5b4b9cffc140
1107,Lyla,2023,1h 21m,3.6,A psychological thriller mystery. A husband takes his family on a getaway to complete his first book but struggles to maintain his sanity after multiple visits from mysterious strangers.,Thriller,https://www.showmax.com/za/stream/movies/lyla/b54ef7a0-959b-3004-a17f-62acb6d06823
1108,Maak Stil Die Geblaf,2024,32m,,A group of farm children discover 'dog training' and sets out to compete in the local dog-jumping competition. A Silwerskermfees 2024 documentary.,Documentary,https://www.showmax.com/za/stream/movies/maak-stil-die-geblaf/32be875d-687c-3572-a1e4-7d7b80c6a9fb
1109,MAAME NTI,2019,1h 26m,,"Fremah, a beautiful young lady, resists all advances from her mother to go to school. She decides to become a footballer and hang around with hoodlums.",Drama,https://www.showmax.com/za/stream/movies/maame-nti/6cbc1e52-9e39-3752-b5b3-b9cb1d2c563b
1110,Mad House,2022,1h 13m,7.5,A couple enmeshed in infatuation that led to unexplainable web of infidelity. A jobless graduate gets a wind of the sordid act and decides to make a fortune from a blackmail.,Drama,https://www.showmax.com/za/stream/movies/mad-house/5575e906-8d69-3116-9891-1c19d8b0aa9c
1111,Mad Sisters,2023,2h 59m,8.3,"A king's throne is at risk of being overthrown, the only way to keep the throne is if his three princesses marry a man before his death in six months' time.",Drama,https://www.showmax.com/za/stream/movies/mad-sisters/837f5ae1-be11-365e-a587-c9e437e1f777
1112,Madagascar,2005,1h 22m,6.9,Ben Stiller and a star-studded cast lend their voices to this great animation. Four zoo animals escape and unwittingly find themselves far away in the wildness of Madagascar.,Adventure,https://www.showmax.com/za/stream/movies/madagascar/5cee458c-fa4a-3737-aedc-a5ad428cfa0f
1113,Madagascar 3: Europe's Most Wanted,2012,1h 29m,6.8,"Enjoy a star-studded voice cast (Ben Stiller, Chris Rock), loads of action, superb visuals and plenty of gags ensure the third attempt by the animals to return to NYC is a win.",Adventure,https://www.showmax.com/za/stream/movies/madagascar-3-europes-most-wanted/2c225c38-44ad-3aea-acd9-822404c23a85
1114,Madagascar: Escape 2 Africa,2008,1h 25m,6.6,"The gang returns for another crazy adventure. This time, their plane crash-lands, leaving them stranded in the middle of Africa, where Alex is reunited with his parents.",Adventure,https://www.showmax.com/za/stream/movies/madagascar-escape-2-africa/5a1ecf24-f466-33f5-a0de-128c138f08c4
1115,Madam Nneka,2022,1h 59m,,"Madam Nneka and her Keke is the talk of town, she uses her unique relationship skills to win the heart of many.",Drama,https://www.showmax.com/za/stream/movies/madam-nneka/f9a146df-0757-3f15-b950-0e85e3903ec4
1116,Madame Web,2024,1h 51m,4.0,Dakota Johnson joins the world of superheroes. A paramedic gains the ability to see the future and uses her power to protect three girls stalked by a killer.,Sci-Fi,https://www.showmax.com/za/stream/movies/madame-web/7a4fae38-2cd7-315a-b8bc-bb18872da4fc
1117,Made For Me,2022,2h 6m,,"Wilson and his wife finds themselves in a busy war when his wife has no time for their relationship, so his mother in-law devise a means to save her daughter's marriage.",Drama,https://www.showmax.com/za/stream/movies/made-for-me/8a355959-28ee-3be8-a051-7d4f9f47b8d4
