#,Movie Name,Year of Release,Watch Time,Movie Rating,Description(synopsis),genre,showmax_url
2019,The Snail And The Whale,2020,26m,7.3,"Based on a picture book by Julia Donaldson, a tiny snail embarks on an incredible journey as he travels to see the world while riding on the tail of a humpback whale",Adventure,https://www.showmax.com/za/stream/movies/the-snail-and-the-whale/d38a560d-5808-3337-85a6-c03ff7640551
2020,The Sniper,2009,1h 26m,7.1,"A police sniper teams up with a hot-headed rookie to take down his former friend and teammate, who is exacting revenge on the police force.",Action,https://www.showmax.com/za/stream/movies/the-sniper/72c6e14a-606d-3f3f-8d0e-cb877fadbbf0
2021,The Snow Queen & The Princess,2023,1h 15m,4.3,"A fantasy-filled animation. Ayla, the daughter of the Snow Queen, accidentally unleashes evil Ice Spirits. To save the day, Ayla gathers a team of true friends.",Adventure,https://www.showmax.com/za/stream/movies/the-snow-queen-and-the-princess/1611baca-a27d-38ff-8651-7aaeb0436b1b
2022,The Snowman,2017,1h 54m,8.2,Michael Fassbender faces true evil in this psychological thriller. A detective investigates the disappearance of a woman after the first snow fall. He fears that an elusive serial killer may be active again. 2017,Crime,https://www.showmax.com/za/stream/movies/the-snowman/020e2dad-a008-31d1-ade8-5fff5b9176c3
2023,The Stand In,2020,1h 37m,4.7,"This funny rom-com stars Drew Barrymore in a dual role. When Candy is sentenced to rehab, she sends her acting double, but things take a turn as her stand-in takes over her life.",Comedy,https://www.showmax.com/za/stream/movies/the-stand-in/97bbe19f-1e0a-3731-8c29-9e7ea2de6fe9
2024,The Station Strangler,2024,1h 39m,,"A gripping documentary that explores the facts behind 'The Station Strangler', a serial killer known to have killed 21 young boys and one adult from the late 80s to mid-90s.",Documentary,https://www.showmax.com/za/stream/movies/the-station-strangler/6c50c299-6492-3b6f-ba83-ba74e8423ab4
2025,The Strange Woman,2022,2h 59m,6.5,"Ikemba swears that his brother and his family will not have peace because of a piece of land, now Ezenwa's children are going through hell and everyone blames Ikemba.",Drama,https://www.showmax.com/za/stream/movies/the-strange-woman/373d0c2c-05fc-37d5-820e-6db41b25110d
2026,The Stranger I Know,2022,1h 50m,2.5,"Embarking on a journey as an aspiring actor, Janet lands her breakthrough lead role in a high-budget Nollywood production, prompting a move to the vibrant city of Lagos.",Romance,https://www.showmax.com/za/stream/movies/the-stranger-i-know/1bb33db0-0f68-3bf4-ba50-ec53ecfdda37
2027,The Subtle Art Of Not Giving A F*Ck,2023,1h 33m,,"In this intriguing documentary, Mark Manson cuts through the crap to offer his not-giving-a-f*ck philosophy: raw, refreshing honesty that shows us how to live more contentedly.",Documentary,https://www.showmax.com/za/stream/movies/the-subtle-art-of-not-giving-a-fck/8578f0fc-5c22-3115-a300-601b0f07865a
2028,The Swearing Jar,2022,1h 50m,6.2,"This musical romance is adapted from an acclaimed play by Kate Hewlett. Follow Carey and Simon, who are happily married and expecting a child, but a lie threatens to ruin everything.",Romance,https://www.showmax.com/za/stream/movies/the-swearing-jar/a8d032ab-59bd-389a-8bf9-a0cb88c13823
2029,The Tale Of Despereaux,2008,1h 29m,6.1,"It's been called the cinematic equivalent of a bedtime story, and this tale of a brave little mouse and his band of unlikely heroes is as lovingly told. 2008",Adventure,https://www.showmax.com/za/stream/movies/the-tale-of-despereaux/95331d31-d673-3619-8dc9-a640d2d5a5cb
2030,The Tale Of Our Times,2022,1h 44m,,"After saving her father's enemy, an arm dealers' daughter escapes with him and after hiding in an old house, they discover that have been transported into the future.",Drama,https://www.showmax.com/za/stream/movies/the-tale-of-our-times/701a6653-e46e-3e23-9c5d-29cf58b9d2ff
2031,The Tank,2023,1h 39m,4.6,"In this horror film, an ancient, long-dormant creature unearths the buried secrets of the new homeowners' ancestors.",Horror,https://www.showmax.com/za/stream/movies/the-tank/11cea34b-35c6-36b9-8e04-5c7c740a5bc9
2032,The Thing Is,2023,1h 19m,8.2,"Three friends' journey through the complicated dynamics of love, that leads to deceit and the untarred road to forgiveness.",Romance,https://www.showmax.com/za/stream/movies/the-thing-is/2f5f888f-289e-3e55-9216-b4758537e56b
2033,The Three Musketeers,2023,1h 38m,5.7,A gripping retelling of a classic tale. The king's musketeers join forces with an eager recruit to protect France from a deadly plot. 2023,Action,https://www.showmax.com/za/stream/movies/the-three-musketeers/bc911c7b-a2f9-3250-a751-3a08123850e9
2034,The Tiger Rising,2021,1h 42m,4.8,"Dennis Quaid and Queen Latifah drive this family film. A grieving, shy 12-year-old relocates to rural Florida. There he encounters a  captured Bengal tiger hidden in the woods.",Drama,https://www.showmax.com/za/stream/movies/the-tiger-rising/93b50ca4-74f6-3139-a475-f24943a8ddb0
2035,The Tigers,1991,1h 40m,,Five police officers fail to resist one temptation to take away the 10 million HK dollars they found. What will happen to them?,Crime,https://www.showmax.com/za/stream/movies/the-tigers/ddc3bf84-d937-37fa-ac8b-f0deb5044174
2036,The Tokoloshe,2018,1h 27m,4.6,"Busi, a young destitute woman with dangerously repressed emotions, lands a job as a cleaner at a rundown hospital in the heart of Johannesburg.",Horror,https://www.showmax.com/za/stream/movies/the-tokoloshe/c5e1ee54-ab23-3b02-8eb5-63f4a4d43bb3
2037,The Trigonal,2018,1h 38m,,"The fight for justice runs this thrilling action movie. When an underground MMA syndicate arrives on a small island and kills a man's best friend, he is forced to seek vengeance.",Action,https://www.showmax.com/za/stream/movies/the-trigonal/84458c3e-eb97-384c-8f5e-d9565d873d10
2038,The Troubles : A Dublin Story,2022,1h 33m,6.1,A gritty and intense film based on true events of Ireland's history. Two brothers are naively drawn into the complex world of republicanism as they try to fund the northern war machine. 2022,Action,https://www.showmax.com/za/stream/movies/the-troubles--a-dublin-story/e87698c6-c215-3b9b-b983-51307f2e1066
2039,The Truth Vs. Alex Jones,2012,1h 52m,7.5,"Centers on families of the victims of the 2012 Sandy Hook shooting. They take Alex Jones, a conspiracy theorist, to court for spreading lies about the event being a hoax.",Documentary,https://www.showmax.com/za/stream/movies/the-truth-vs.-alex-jones/2338ea5e-885b-349e-811b-a0098e443025
2040,The Unbearable Weight Of Massive Talent,2022,1h 46m,7.0,An action comedy starring Nicolas Cage as a fictional version of himself. He channels his on-screen characters to save himself and his loved ones.,Comedy,https://www.showmax.com/za/stream/movies/the-unbearable-weight-of-massive-talent/88b1c93d-069a-3fd1-964f-c872c9d8e50a
2041,The Unbreakable Tatiana Suarez,2024,1h 15m,6.6,"A hard-hitting documentary. The incredible story of Tatiana Suarez, who overcame a broken neck and cancer to return to Mixed Martial Arts, and be one of the best fighters.",Documentary,https://www.showmax.com/za/stream/movies/the-unbreakable-tatiana-suarez/3eca2198-b632-3a81-ac90-fa8ee7b0207f
2042,The United States V Billie Holiday,2021,2h 5m,6.3,Her voice would not be silenced. Experience Golden Globe winner Andra Day as Billie Holiday in this film about her strength and struggle as she took on the Federal government.,Drama,https://www.showmax.com/za/stream/movies/the-united-states-v-billie-holiday/14e27fcd-6fd2-3bf7-be9c-f6ad375a577d
2043,The United Way,2021,1h 29m,7.2,"A fascinating documentary chronicling Manchester United Football Club's history, including the team's triumphs and turmoil.",Documentary,https://www.showmax.com/za/stream/movies/the-united-way/2d33c0de-522f-3d97-9b6c-a3aaec459443
2044,The Unlikely Pilgrimage Of Harold Fry,2023,1h 47m,6.8,"Veteran actor Jim Broadbent drives this heartwarming portrayal of Harold Fry, an elderly man who sets off on a long journey on foot to visit a dying friend whilst leaving his wife and life behind.",Drama,https://www.showmax.com/za/stream/movies/the-unlikely-pilgrimage-of-harold-fry/cd74a564-6acf-3bc1-8db7-708cb1baf1ba
2045,The Village Girl I Love,2023,2h 59m,,"Adugo and Benson are madly in love, but this is disrupted by Benson's mum who makes sure that she ends the relationship and propose another woman to her son.",Drama,https://www.showmax.com/za/stream/movies/the-village-girl-i-love/bae3ad42-f57f-36a5-a5b1-d4bbae097b0f
2046,The Village Musician,2022,2h 58m,,"A lady and her mother are banished from the land, and the community chieftains sell out all her property. Now she is back and nobody knows her game plan.",Drama,https://www.showmax.com/za/stream/movies/the-village-musician/6d1a4ced-faf1-383a-9d7b-1aafd705e8d9
2047,The Village Virgin,2022,2h 33m,7.7,"A male village virgin decide not to love any woman except when he is ready to get married, but life deals him a blow as he falls in love with his friends girlfriend.",Drama,https://www.showmax.com/za/stream/movies/the-village-virgin/3b0cbf2f-0631-3a98-a2a6-e2fe870478dc
2048,The Virgin,2022,1h 34m,6.7,"While on his death bed, a father requests for a young virgin girl as Bride Price (Omutwalo) in order to bless a potential marriage. 2022",Drama,https://www.showmax.com/za/stream/movies/the-virgin/7855aae8-c0a0-3a69-9748-9abb1ddbd2de
2049,The War With Grandpa,2020,1h 33m,5.7,"Robert De Niro might have met his match in this comedy. Upset that he has to share the room he loves with his grandpa, Peter decides to declare war in an attempt to get it back.",Comedy,https://www.showmax.com/za/stream/movies/the-war-with-grandpa/114aad2f-e8b5-3870-978a-ecd7184fd311
2050,The Way We Were,2023,1h 31m,7.0,"Tana and Remi reunite after eight years, reminiscing about past love. Amidst nostalgia, they uncover painful truths, questioning their choices and what could've been.",Drama,https://www.showmax.com/za/stream/movies/the-way-we-were/09d5ef62-04cb-366f-bb00-b7fc31426cbc
2051,The Whale,2022,1h 56m,7.6,"Brendan Fraser's performance in this moving psychological drama earned him an Oscar. A reclusive, morbidly obese English teacher tries to restore his relationship with his daughter.",Drama,https://www.showmax.com/za/stream/movies/the-whale/98ca1d6a-544a-395a-9136-e378b77544f9
2052,The White Lion,2023,2h 59m,5.7,"The white lion is advised to be wary about his kinsmen, that they do not love him as much as she loves them. Will he heed to the advise?",Drama,https://www.showmax.com/za/stream/movies/the-white-lion/2af18453-2658-3bc5-a6c5-abb866596fb7
2053,The Wife,2022,1h 41m,7.2,Dayo and Chika have been married for 3 years without children. Dayo blames Chika for this and spares no opportunity to make this obvious to take another wife.,Drama,https://www.showmax.com/za/stream/movies/the-wife/06945044-e678-3e3d-8d2f-ebe2b40bfcfd
2054,The Winning Ticket,2024,1h 30m,5.3,A happy family lives a simple life when their youngest daughter prays for them to win the lotto. Their lives change drastically when they do.,Comedy,https://www.showmax.com/za/stream/movies/the-winning-ticket/05b8d473-1c8d-3172-8523-fb57daeb4055
2055,The Wise,2023,2h 57m,,"Onyi is abused by her stepmother and her sister, this would have been bad for her, but their hate made her meet the man who will love her beyond their expectations.",Drama,https://www.showmax.com/za/stream/movies/the-wise/97f8b693-86e2-384b-8139-c2e61495b2c9
2056,The Wish,2022,2h 53m,,"A village girl who looks like she will never amount to anything is punished by her father to become a servant at the king's palace, but tables turn after she saves the Prince's life.",Drama,https://www.showmax.com/za/stream/movies/the-wish/bbe0277a-8259-3f96-b5b9-04d1ecde6e17
2057,The Wish Of Fairy Fish,2023,1h 56m,6.2,"An adventure-filled fairy tale fantasy. If you go fishing, be prepared to draw the fish of your dreams, the magical Pike, which can grant any three wishes.",Fantasy,https://www.showmax.com/za/stream/movies/the-wish-of-fairy-fish/7f4a81a8-6d97-3148-8f76-ff77873d552c
2058,The Wishmas Tree,2020,1h 25m,4.8,An amusing animation for kids that centres on environmental issues. A possum embarks on a risky adventure to make amends after her misguided wish placed her peaceful town at risk.,Fantasy,https://www.showmax.com/za/stream/movies/the-wishmas-tree/9848345d-ebd8-3871-aa51-d930e0969ad2
2059,The Witness,2022,2h 55m,8.6,Okey and Nonso ruthlessly murders their boss and his wife for financial gain. Their daughter stumbles upon the gruesome scene and becomes a target.,Drama,https://www.showmax.com/za/stream/movies/the-witness/ef5a4687-8570-3b53-a365-0af3e3554818
2060,The Women Called Wives,2023,1h 42m,,"Two women face socio-economic challenges to protect their families in a tough environment, showing strength and resilience against adversity.",Drama,https://www.showmax.com/za/stream/movies/the-women-called-wives/3737c18f-24f8-3149-a423-47796c4cddde
2061,The Wounded,2023,2h 58m,6.6,"Adaoma's stubbornness ruins her home and marriage with Jideofor, now Becky, her best friend is pregnant for him, but this won't be long as Adaoma is granted freedom.",Drama,https://www.showmax.com/za/stream/movies/the-wounded/d6ec4480-540f-35a8-8c24-d18404c5fea1
2062,The Writer'S Wife,2023,1h 32m,7.7,"Mimi, a married woman decides to act single and fall in love with Kelvin after being starved of attention by her husband who is a writer.",Drama,https://www.showmax.com/za/stream/movies/the-writers-wife/ea14596a-a869-3599-8e81-5c9a3c9192bf
2063,The Wrong Side Of Goodbye,2022,2h 5m,,"A desperate lady lies about her qualifications to secure a much-needed job. Just when she finds favor with her new employer, she is found out and her life takes an unexpected twist.",Drama,https://www.showmax.com/za/stream/movies/the-wrong-side-of-goodbye/bcd91793-601e-324c-bcc4-aac4816224a6
2064,The X-Factor,2022,1h 48m,5.0,A married woman was living happily with her husband until she met her ex from high school.,Drama,https://www.showmax.com/za/stream/movies/the-x-factor/fac7fdeb-69a4-3c09-9fae-738aae09d856
2065,The Young King,2022,2h 59m,,A king of will go against the culture and tradition to crown his second son Ikenna as king. This cause evil that makes Obika the heir apparent to the throne do the unthinkable.,Drama,https://www.showmax.com/za/stream/movies/the-young-king/227e4e34-9767-3d76-ad8a-1b7d58b4584e
2066,There Are No Saints,2022,1h 39m,4.8,"A gritty, action-packed revenge thriller. After being released from jail, a former hitman is forced to revert to his old ways to save his son and avenge his wife's murder.",Action,https://www.showmax.com/za/stream/movies/there-are-no-saints/7a362ad4-a81a-3baf-9710-d2699df9a013
2067,Theresa The Palace Chef,2022,2h 59m,,"A Queen warns her children, the princes that they are not royals, but the princes swear that they will not leave the throne and do whatever it takes to keep the sit of power.",Drama,https://www.showmax.com/za/stream/movies/theresa-the-palace-chef/ccaca4b0-ae16-356d-b09e-04f69b771680
2068,Thick N Thin,2023,1h 39m,,"Derrick loves and cared for his wife until he met Chisom who became a family friend, but the worse is about to happen.",Drama,https://www.showmax.com/za/stream/movies/thick-n-thin/6f4e6126-01c7-381e-a8a5-3e5d050d0742
2069,Thighs Of The Queen,2023,2h 59m,,The future of the entire kingdom lies on the hands of an adulterous queen who will go to any length to make her needs granted.,Drama,https://www.showmax.com/za/stream/movies/thighs-of-the-queen/78b2ede9-af5f-310b-90a1-5de4fc6aeb91
2070,Thina Sobabili,16,1h 34m,,"A drama filled with love, heartbreak and family. Set in a township, a brother and sister do everything to try and survive the harsh environment they live in.",Drama,https://www.showmax.com/za/stream/movies/thina-sobabili/dfc8f725-839e-3f71-8976-984bd440c00d
2071,THINGS MEN DO,2022,1h 40m,,"Faced with severe predicament, a young lady is forced to make a difficult decision that pits her against beliefs she holds dear.",Drama,https://www.showmax.com/za/stream/movies/things-men-do/82c7d5fe-54fe-3cc7-952e-6f2a98744f19
2072,Think Like A Man,2012,1h 57m,6.5,Kevin Hart and an amazing ensemble cast drive this comedy. Four men try to turn the tables on their partners by using Steve Harvey's relationship advice against them. 2012,Comedy,https://www.showmax.com/za/stream/movies/think-like-a-man/6f74461c-e256-3831-ac1b-c691da3a79f1
2073,Think Like A Man Too,2014,1h 41m,5.7,"Kevin Hart, Gabrielle Union and the gang are back. This time around, they travel to Las Vegas for a wedding where chaos ensues. 2014",Comedy,https://www.showmax.com/za/stream/movies/think-like-a-man-too/b9050103-1406-3cc2-b1c0-fb9e33a99784
2074,THIRD PARTY,2021,1h 44m,,"A PR guru and his politician wife are going through a decline in their marriage, and are seeing a marriage therapist, until a distance cousin introduced them to a third party.",Drama,https://www.showmax.com/za/stream/movies/third-party/1400cb03-4f7d-33a5-b7fc-c637a19b1901
2075,Thirty,2022,1h 27m,,"The marital pressure from her mother who desperately wants her to get married before the age of thirty, pushes her into dating spree, hoping to find the right man.",Drama,https://www.showmax.com/za/stream/movies/thirty/25665695-879a-3ac0-8254-5fef8e89f57c
2076,This Is 40,2012,2h 8m,6.2,Knocked Up director Judd Apatow offers up a frank and often side-splittingly funny look at a couple struggling to come to terms with getting older. 2012,Comedy,https://www.showmax.com/za/stream/movies/this-is-40/0ecd03b7-6694-3844-a171-dea8f68e1169
2077,Thought Crimes: The Case Of The Cannibal Cop,2015,1h 21m,6.3,"""The Cannibal Cop,"" Gilberto Valle was charged with conspiring to kidnap and eat women but argued it was all a fantasy. His story made headlines for its disturbing details and potential to kick off a trend of thought-policing nationwide.",Documentary,https://www.showmax.com/za/stream/movies/thought-crimes-the-case-of-the-cannibal-cop/b810db13-4828-3e7c-a327-2ef9e8957e37
2078,Threats From The Inside,2023,1h 28m,7.6,"Brad Collins' love for his wife becomes an obsession, and he becomes more controlling when he suspects that she had an affair - a massive fight results in a string of passion-fueled tragedies.",Thriller,https://www.showmax.com/za/stream/movies/threats-from-the-inside/f32e3982-e419-38bc-968f-f584feac4ff9
2079,Three Day Millionaire,2022,1h 35m,4.9,A funny British heist film. A group of out-of-work Grimsby fishers concoct a daring heist to save the docks. 2022,Comedy,https://www.showmax.com/za/stream/movies/three-day-millionaire/6fc6e2a9-3b76-3cb8-b590-cf02ebfd2a8a
2080,Threeway,2022,1h 28m,5.5,"In a bid to fulfill her husband's greatest fantasy to celebrate their anniversary, Chioma and her husband are being extorted, and the blackmailers want more than they expect.",Drama,https://www.showmax.com/za/stream/movies/threeway/e471149d-2e2c-3f8a-a696-baed35f11e00
2081,Thrift Tot Die Dood,2023,15m,,Janel is an awkward-looking woman who owns a mysterious thrift shop. She spends her time breathing new life into old and second-hand clothing.,Thriller,https://www.showmax.com/za/stream/movies/silwerskerm-fees-10-thrift-tot-die-dood/bf7e0fd7-c495-3c36-96d7-c9688b2dcbf0
2082,Thys en Trix (2018),2018,1h 35m,,Siblings Thys and Trix are eager but hapless police officers whose constant feuding brings shame to the police department. Things get really awkward when they have to go undercover as a married couple to solve a murder case.,Action,https://www.showmax.com/za/stream/movies/thys-en-trix-2018/815132af-0499-300a-89ad-e571923d9f8d
2083,Ti-Ghana Island,2022,1h 21m,,War breaks out TI Island as the kingpin wants Alex to marry his troublesome daughter and leaves his lover. Will Alex accept the offer?,Drama,https://www.showmax.com/za/stream/movies/ti-ghana-island/e3385f4c-b4dd-32db-a0b7-2d37d2ba6ae0
2084,Ticket To Life,2021,1h 22m,,Disaster strikes when a desperate surrogate sees her baby's intended parents as her ticket to a better life and would do anything to live her dream,Thriller,https://www.showmax.com/za/stream/movies/ticket-to-life/1d6a3df8-6b89-3578-aa87-01079b7ffde9
2085,Tiger Cage 2,1990,1h 36m,6.8,"A lawyer is robbed and his assistant murdered, on an assignment while carrying money to Hong Kong. He seeks to help his best friend - the mastermind behind the robbery.",Action,https://www.showmax.com/za/stream/movies/tiger-cage-2/a9b68cb8-579e-3e85-8136-2da34ceb9892
2086,Tiger's Apprentice,2024,1h 20m,5.7,"A captivating book-inspired animation. A young boy unexpectedly finds himself apprenticed to a talking tiger after his grandmother's death, and together, they fight evil forces. 2024",Adventure,https://www.showmax.com/za/stream/movies/tigers-apprentice/78d871bb-7744-3280-aa7b-131426389518
2087,Till Death,2021,1h 30m,5.9,Megan Fox fights for her life in this thriller. A weekend getaway for a husband and wife trying to save their marriage turns into a sadistic revenge plot.,Horror,https://www.showmax.com/za/stream/movies/till-death/6ffa4e12-3ccf-330d-b1ac-bc1fad73be9d
2088,Time Bomb Y2k,2023,1h 16m,6.2,This HBO original documentary looks at the Y2K phenomenon as it follows the uncertainty about entering the 21st century and the potential technological disaster facing the world.,Documentary,https://www.showmax.com/za/stream/movies/time-bomb-y2k/b39ef95b-19c8-3def-ae7c-ded2d8b05e86
2089,Timecrafters: The Treasure Of Pirate's Cove,2020,1h 33m,5.0,"A wholesome adventure film. When time-travelling pirates wind up in the modern era, they face a group of kids with high-tech gadgetry. 2020",Family,https://www.showmax.com/za/stream/movies/timecrafters-the-treasure-of-pirates-cove/3612cfd2-f681-32b3-bf1f-da2670b50345
2090,Tiwatope Johnson,2022,2h 16m,,A bossy and enterprising lady is blessed with a flourishing business empire but behind her shadows lies an identity with a scar.,Drama,https://www.showmax.com/za/stream/movies/tiwatope-johnson/3616aaf1-0ae5-3f26-ba27-fe917787eb35
2091,Tjommies,2023,1h 33m,,"When a retired police inspector, who suffers from agoraphobia, receives an eviction notice, he befriends a homeless boy and together they come up with a plan to get rid of his phobia.",Drama,https://www.showmax.com/za/stream/movies/tjommies/dacaeb19-4977-335b-ae84-c913e4f22d52
2092,Tjops Vir Brekvis,16,54m,,"When a series of bad luck hits Boeta van der Spuy and his family during COVID, he hires a camper van and forces the whole family to go on a family holiday to a waterpark in Krugersdorp.",Drama,https://www.showmax.com/za/stream/movies/tjops-vir-brekvis/0ec37de8-805c-3da9-9576-370215239809
2093,To Have And To Hold,2023,2h 40m,6.0,"After a year-long business trip meant to last two months, a man returns home to find his wife, who had patiently awaited his return, asking for a divorce.",Drama,https://www.showmax.com/za/stream/movies/to-have-and-to-hold/51c34139-de51-3cf0-a32c-fa7c7a4305de
2094,To Love A Cripple,2023,2h 58m,,"Blessing is made a cripple by Jacinta because her son Collins falls in love with her. However, blessings story will change if only Collins will be available to save her.",Drama,https://www.showmax.com/za/stream/movies/to-love-a-cripple/fb62712c-242c-3c04-9496-e501ca7b3fdd
2095,To The Grave With Me,2022,2h 58m,,"A  king's dying wish is to get a befitting wife for his son, but what needs to be done to make this happen will expose the queen and her evil deeds.",Drama,https://www.showmax.com/za/stream/movies/to-the-grave-with-me/bb4a565a-a8fd-351c-9811-dc5b12b3ae49
2096,Tolani's Trials,2023,1h 21m,,"An all-ladies retreat is disrupted by a startling revelation.This unexpected bombshell leaves them on edge, questioning what other secrets lie hidden.",Drama,https://www.showmax.com/za/stream/movies/tolanis-trials/f4b88f04-35a4-344c-8fa9-dc0aeffa5185
2097,Tony Hawk: Until The Wheels Fall Off,2022,2h 3m,8.0,"An HBO sports doccie about skating legend Tony Hawk. With never-before-seen footage and unprecedented access, follow his personal life, career and relationship with skateboarding.",Documentary,https://www.showmax.com/za/stream/movies/tony-hawk-until-the-wheels-fall-off/aa8e6595-d3a7-3c56-80d6-4aac4276c0fd
2098,Too Sweet To End,2024,2h 33m,,"After Gerald goes blind, his friend, Benard takes advantage of the situation and begins an affair with his wife, Lavender.",Drama,https://www.showmax.com/za/stream/movies/too-sweet-to-end/c4fee55e-5576-33e3-b721-d6fee94118ec
2099,Toorbos,13,1h 53m,7.1,"The story of a young woman who, after living in the Knysna Forest for almost all her life, falls in love with a man and must decide to stay or spread her wings.",Drama,https://www.showmax.com/za/stream/movies/toorbos/e6d56f5f-a278-3c46-9020-44aed70f35a1
2100,Top Five,2014,1h 37m,6.4,"Chris Rock leads an all-star cast in this comedy. While being convinced by his reality TV star fiancée to broadcast their wedding, a comedian strives to become a serious actor.",Comedy,https://www.showmax.com/za/stream/movies/top-five/ec263a8a-ea58-3c71-b628-ac103156ed9a
2101,Top Notch,2022,1h 53m,,"A spendthrift is obsessed with having all she wants and all that are not her needs, until she learns a hard lesson about life and real value.",Drama,https://www.showmax.com/za/stream/movies/top-notch/ebfc8159-96bd-3ca5-ba4e-61e18ae17cb4
2102,Torn Apart: Separated At The Border,2019,37m,5.9,"This eye-opening, heartfelt documentary tells the stories of two mothers seeking to be reunited with their children after being separated at the U.S.-Mexico border.",Documentary,https://www.showmax.com/za/stream/movies/torn-apart-separated-at-the-border/6d94096e-2f6f-3465-be27-a08e7be4240f
2103,Total Control,2022,1h 24m,7.9,Knowledge is a double-edged sword; this makes the life of Femi turns around when he discovered his family wants him dead because of what he knows.,Drama,https://www.showmax.com/za/stream/movies/total-control/3748a804-db61-302e-8e52-853d3c2faca4
2104,Total Recall,2012,1h 53m,7.5,"Colin Farrell stars in this remake of the sci-fi classic. A man has a procedure to turn his dreams into memories, but instead, it unlocks memories about his real identity.",Action,https://www.showmax.com/za/stream/movies/total-recall/5f00cff7-93be-3a29-8ca9-a96f7ce5fb50
2105,Touch My Heart,2022,2h 20m,,"After toying with ladies' heart based on his position, a stony heart finally falls in love and the unexpected happens",Drama,https://www.showmax.com/za/stream/movies/touch-my-heart/56c85de1-9521-36fb-8f0e-cb642677bfd1
2106,Touch Of Grace,2023,1h 22m,7.7,"Paul and his friend Aboy suffer a great deal in life, until their landlady decides to step in the matter. This turn around gives birth to a stronger relationship for Paul.",Drama,https://www.showmax.com/za/stream/movies/touch-of-grace/3d736ba9-276b-3bf3-b2aa-5781bde6f0d1
2107,Tough Cookies,2022,1h 31m,6.0,"A hardworking married young lady devotes her life and dreams to her marriage, unknown to her, the man she has been with for several years, has a family he has been hiding.",Drama,https://www.showmax.com/za/stream/movies/tough-cookies/f75f8eac-a0bb-3f5a-a489-474a22fb4f61
2108,Tower Heist,2011,1h 40m,6.2,"Chaos fills this comedy starring Eddie Murphy and Ben Stiller. When a group of employees discover that they are victims of their boss's Ponzi scheme, they decide to rob him.",Crime,https://www.showmax.com/za/stream/movies/tower-heist/096f7262-e790-312c-ae7c-0449df7a7bec
2109,Traffic Stop,2017,29m,5.5,"Directed by Kate Davis, Traffic Stop tells the story of Breaion King, a 26 year-old African-American school teacher from Austin, Texas who is stopped for a routine traffic violation that escalates into a dramatic arrest.",Documentary,https://www.showmax.com/za/stream/movies/traffic-stop/40eb66d4-87f8-3b7a-8200-b6299370b956
2110,Trainwreck,2015,1h 59m,6.2,"The talented Amy Schumer stars in this unconventional, raunchy rom-com about a commitment-phobic, hard-partying magazine writer who falls for a sports doctor.",Comedy,https://www.showmax.com/za/stream/movies/trainwreck/a7dfab00-6d04-3462-b538-0e887e861525
2111,Transformers,2007,2h 17m,7.1,Michael Bay and Shia LaBeouf bring the 80s cartoon hit to life in this action epic. A teenage boy is caught in the middle of an eternal struggle between two alien robot races.,Action,https://www.showmax.com/za/stream/movies/transformers/01c805fa-7820-3fdf-b136-d6c58a53979e
2112,Transformers: Age Of Extinction,2014,2h 38m,5.6,"Michael Bay's larger than life franchise returns with more over the top action as a mechanic is thrust into a war between the Autobots, Decepticons and the Government. 2014",Action,https://www.showmax.com/za/stream/movies/transformers-age-of-extinction/e0d6f1f7-f699-3b8b-9260-62e672c9c3b1
2113,Transformers: Dark Of The Moon,2011,2h 28m,6.2,The stakes are high in this instalment of the franchise as the Autobots and Decepticons race to retrieve a Cybertronian spacecraft hidden on the moon and learn its secrets. 2011,Action,https://www.showmax.com/za/stream/movies/transformers-dark-of-the-moon/f6943217-0cf5-3c9e-8534-d7aaf0dbc819
2114,Transformers: Revenge Of The Fallen,2009,2h 23m,6.0,Shia LaBeouf and Megan Fox return for another action-packed Michael Bay film. Sam must help the Autobots fight an ancient threat sworn on returning to get their revenge. 2009,Action,https://www.showmax.com/za/stream/movies/transformers-revenge-of-the-fallen/5b04497c-7ed0-3e47-b6d9-3501834090b0
2115,Transformers: Rise Of The Beasts,2023,2h 1m,6.0,"Return to the world of Autobots vs Decepticons in this prequel. During the '90s, a new faction of Transformers, the Maximals, join the Autobots as allies in the battle for Earth.",Sci-Fi,https://www.showmax.com/za/stream/movies/transformers-rise-of-the-beasts/779b467b-476c-34dc-b918-64b184d8023d
2116,Transformers: The Last Knight,2017,2h 28m,5.2,"Michael Bay returns for another instalment to the electrifying franchise. With the Autobots and Decepticons at war, the humans are forced to save the world themselves.",Action,https://www.showmax.com/za/stream/movies/transformers-the-last-knight/5dbaf058-cf64-3511-8845-aa01f5b5d7d8
2117,Transhood,2020,1h 33m,5.7,"Filmed over five years in Kansas City, Transhood follows the complex and challenging journey of four young lives and those of their families as they navigate being transgender.",Documentary,https://www.showmax.com/za/stream/movies/transhood/0876362e-bc79-3231-b09c-29c3eb52986b
2118,Triangle Of Sadness,2022,2h 26m,7.3,"The social hierarchy is turned upside down in this wickedly funny comedy. A cruise for the super-rich sinks, leaving survivors, including a celebrity couple, trapped on an island.",Comedy,https://www.showmax.com/za/stream/movies/triangle-of-sadness/e1374b55-3583-3c5d-831a-d22cc1fee274
